row_index,CID,IDSURVEY,RA,DEC,zHD,zCMB,environment_method,catalog_source,environment_label,void_label,filament_label,nearest_void_id,nearest_void_sample,nearest_void_distance_mpc_h,nearest_void_radius_mpc_h,void_distance_over_radius,nearest_filament_id,nearest_filament_point_id,nearest_filament_distance_mpc_h,coverage_flag,notes
302,2006et,64,10.6909,-23.5584,0.02183,0.0214,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,field_or_wall,not_void,field_or_wall,14207,dim1,76.46246255756816,4.24,18.03359965980381,3666,120132,24.616600613489293,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
303,2006et,5,10.6909,-23.5584,0.02183,0.0214,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,field_or_wall,not_void,field_or_wall,14207,dim1,76.46246255756816,4.24,18.03359965980381,3666,120132,24.616600613489293,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
304,1999dg,57,227.868,13.4849,0.02197,0.02263,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,field_or_wall,not_void,field_or_wall,19919,dim1,16.92401120530382,6.89,2.4563151241369843,2920,101832,64.98100951078136,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
305,2001cp,57,257.761,5.8411,0.02198,0.02245,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,field_or_wall,not_void,field_or_wall,19919,dim1,35.31461231873861,6.89,5.125487999816925,2920,101832,78.80219603550893,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
306,1995ak,61,41.4535,3.2306,0.02203,0.02193,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,field_or_wall,not_void,field_or_wall,14207,dim1,76.72624304062136,4.24,18.095812037882393,4705,142268,4.736604020509432,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
307,2009na,66,161.756,26.5439,0.02205,0.02209,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,field_or_wall,not_void,field_or_wall,20369,dim1,18.483870870137952,3.7,4.9956407757129595,2779,98193,16.548175423100382,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
308,ASASSN-18iu,18,269.418,50.0386,0.02207,0.02202,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,field_or_wall,not_void,field_or_wall,12160,dim1,24.62441790052849,3.7,6.655248081223916,8750,206904,71.45652670670124,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
309,ATLAS16dpb,150,44.3919,5.9782,0.02215,0.02238,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,field_or_wall,not_void,field_or_wall,14207,dim1,76.78362551513106,4.24,18.1093456403611,4705,142274,1.5282081267420158,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
310,SNF20080514-002,57,202.303,11.2724,0.02219,0.02292,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,field_or_wall,not_void,field_or_wall,1450,dim1,17.37337035286166,5.31,3.2718211587310098,6222,170406,52.84759499038238,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
311,2006dm,57,355.449,-3.669,0.02228,0.02161,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,field_or_wall,not_void,field_or_wall,14207,dim1,76.99997160937491,4.24,18.16037066258842,1122,46573,35.42757615368572,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
312,2006dm,56,355.449,-3.669,0.02228,0.02161,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,field_or_wall,not_void,field_or_wall,14207,dim1,76.99997160937491,4.24,18.16037066258842,1122,46573,35.42757615368572,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
313,2008ia,5,132.647,-61.2779,0.02231,0.02257,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,field_or_wall,not_void,field_or_wall,980,dim1,66.72425035402219,5.97,11.176591349082445,3797,123117,34.677274166414,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
314,2004bg,57,170.256,21.3398,0.02234,0.02214,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,field_or_wall,not_void,field_or_wall,19494,dim1,13.489003798151282,8.55,1.5776612629416704,2779,98186,22.08523576088054,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
315,2004bg,63,170.256,21.3398,0.02234,0.02214,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,field_or_wall,not_void,field_or_wall,19494,dim1,13.489003798151282,8.55,1.5776612629416704,2779,98186,22.08523576088054,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
316,2002cu,57,272.71,31.109,0.02236,0.02217,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,field_or_wall,not_void,field_or_wall,12160,dim1,34.532408169059195,3.7,9.333083288934917,8750,206904,77.57107978314038,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
317,2006cp,64,184.812,22.4273,0.02239,0.02334,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,field_or_wall,not_void,field_or_wall,19494,dim1,12.874891971798734,8.55,1.5058353183390332,2779,98185,37.53370497541917,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
318,2006cp,57,184.812,22.4273,0.02239,0.02334,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,field_or_wall,not_void,field_or_wall,19494,dim1,12.874891971798734,8.55,1.5058353183390332,2779,98185,37.53370497541917,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
319,2000fa,57,108.874,23.4284,0.0224,0.02181,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,field_or_wall,not_void,field_or_wall,12634,dim1,19.643858905799483,3.68,5.338005137445512,2369,86799,8.150534193456766,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
320,2000fa,62,108.874,23.4284,0.0224,0.02181,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,field_or_wall,not_void,field_or_wall,12634,dim1,19.643858905799483,3.68,5.338005137445512,2369,86799,8.150534193456766,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
321,ASASSN-16bn,18,47.6437,4.2697,0.02241,0.02253,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,field_or_wall,not_void,field_or_wall,41435,bright1,296.73853277871433,15.24,19.471032334561308,783,33844,2.2695257084325937,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
322,ASASSN-17aj,150,173.294,-10.2218,0.02255,0.02253,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,field_or_wall,not_void,field_or_wall,601,dim1,21.864378123771452,3.48,6.28286727694582,9580,217330,18.734239215174206,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
323,AT2017cfb,150,208.528,9.4128,0.02266,0.02382,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,field_or_wall,not_void,field_or_wall,13599,dim1,17.300180146907596,3.88,4.458809316213298,2920,101832,57.58550505206582,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
324,2006bq,64,279.995,39.9824,0.0227,0.02226,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,field_or_wall,not_void,field_or_wall,12160,dim1,35.427799535843036,3.7,9.575080955633252,8750,206904,73.74297353258933,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
325,2002ef,57,357.873,-13.3796,0.02273,0.02224,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,field_or_wall,not_void,field_or_wall,14207,dim1,78.62853562722385,4.24,18.544465949816946,1122,46579,34.819730712920276,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
326,2010cr,56,202.354,11.7962,0.02295,0.02368,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,field_or_wall,not_void,field_or_wall,1450,dim1,17.679960314112556,5.31,3.3295593811888056,6222,170406,54.62762595208981,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
327,ASASSN-15il,150,239.284,-12.6733,0.02295,0.02374,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,field_or_wall,not_void,field_or_wall,13943,dim1,38.546953257546654,3.58,10.767305379202975,6501,174974,73.37822487475472,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
328,2000cn,57,269.418,27.8328,0.02298,0.0226,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,field_or_wall,not_void,field_or_wall,12137,dim1,33.67828325681181,3.63,9.277763982592786,8750,206904,81.17097896130467,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
329,2000cn,62,269.418,27.8328,0.02298,0.0226,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,field_or_wall,not_void,field_or_wall,12137,dim1,33.67828325681181,3.63,9.277763982592786,8750,206904,81.17097896130467,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
330,2017hoq,18,79.8345,-17.6116,0.02303,0.0235,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,field_or_wall,not_void,field_or_wall,12634,dim1,62.56934807375582,3.68,17.002540237433646,2631,94273,2.330884183407948,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
331,2009jb,56,260.925,30.4973,0.02307,0.02324,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,field_or_wall,not_void,field_or_wall,12137,dim1,25.446602836209244,3.63,7.01008342595296,2920,101832,80.21708642883239,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
332,2014ai,51,139.934,33.7637,0.02313,0.02317,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,field_or_wall,not_void,field_or_wall,12670,dim1,8.551541016654665,3.91,2.187094889169991,3067,105629,11.807277834857773,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
333,ASASSN-14fa,56,43.0961,-31.8217,0.02316,0.02262,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,field_or_wall,not_void,field_or_wall,14207,dim1,79.73522701223789,4.24,18.805478068924028,7535,190541,9.244538041817426,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
334,2004at,57,164.688,59.4867,0.02321,0.02287,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,field_or_wall,not_void,field_or_wall,10311,dim1,8.78335690510101,6.72,1.3070471584971743,9977,222144,42.29593415745897,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
335,PS15cku,150,21.0939,3.5876,0.02325,0.02222,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,field_or_wall,not_void,field_or_wall,14207,dim1,80.79232689962588,4.24,19.054794080100443,8075,198093,12.582520887681563,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
336,2007ci,57,176.441,19.7705,0.02331,0.02295,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,near_void_edge,near_void_edge,field_or_wall,19494,dim1,9.779096834252574,8.55,1.1437540157020554,2779,98186,29.001775709863686,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
337,2007ci,64,176.441,19.7705,0.02331,0.02295,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,near_void_edge,near_void_edge,field_or_wall,19494,dim1,9.779096834252574,8.55,1.1437540157020554,2779,98186,29.001775709863686,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
338,2009al,51,162.842,8.5785,0.02342,0.02328,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,field_or_wall,not_void,field_or_wall,20369,dim1,20.974836156660707,3.7,5.6688746369353264,13661,261558,15.901592511282077,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
339,2009al,5,162.842,8.5785,0.02342,0.02328,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,field_or_wall,not_void,field_or_wall,20369,dim1,20.974836156660707,3.7,5.6688746369353264,13661,261558,15.901592511282077,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
340,2009al,65,162.842,8.5785,0.02342,0.02328,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,field_or_wall,not_void,field_or_wall,20369,dim1,20.974836156660707,3.7,5.6688746369353264,13661,261558,15.901592511282077,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
341,2009cz,56,138.75,29.7353,0.02343,0.02315,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,field_or_wall,not_void,field_or_wall,13037,dim1,11.99111642237143,4.58,2.6181476904741112,3067,105629,9.176675455490745,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
342,2009cz,5,138.75,29.7353,0.02343,0.02315,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,field_or_wall,not_void,field_or_wall,13037,dim1,11.99111642237143,4.58,2.6181476904741112,3067,105629,9.176675455490745,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
343,ASASSN-15nr,150,261.674,13.9098,0.02344,0.02309,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,field_or_wall,not_void,field_or_wall,19919,dim1,36.26634126378195,6.89,5.263619922174449,2920,101832,83.60542981168297,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
344,2004bk,57,204.37,4.1031,0.02352,0.02405,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,field_or_wall,not_void,field_or_wall,1450,dim1,14.15956012016162,5.31,2.6665838267724333,6222,170406,57.778993869537686,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
345,2018enc,18,229.869,-9.8806,0.02354,0.0245,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,field_or_wall,not_void,field_or_wall,13943,dim1,30.075039822465957,3.58,8.400849112420659,6501,174974,71.382202445954,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
346,2007qe,57,358.554,27.4093,0.02357,0.0228,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,field_or_wall,not_void,field_or_wall,39938,bright1,312.05871411370106,19.25,16.210842291620835,7297,187258,39.04263034893962,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
347,2007qe,64,358.554,27.4093,0.02357,0.0228,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,field_or_wall,not_void,field_or_wall,39938,bright1,312.05871411370106,19.25,16.210842291620835,7297,187258,39.04263034893962,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
